asset,market_key,market_title,tf_slug,side,signal_ts,signed_open_pct,signed_move_30s_pct,ask_c,rule_key,entry_j,entry_ts,entry_price,size_usd,shares,exit_j,exit_ts,exit_price,exit_reason,won_up,won_side,pnl,return_pct
eth,eth:h1:1775570400,"Ethereum Up or Down - April 7, 10AM ET",h1,UP,2026-04-07T14:26:52.997000+00:00,0.1050617599290732,0.0867482421432686,59.0,eth|h1|Up,8799,2026-04-07 14:26:52.997,0.59,9.19,15.576271186440678,,2026-04-07 14:59:58.874,,settlement,False,False,-9.19,-100.0
eth,eth:h1:1775570400,"Ethereum Up or Down - April 7, 10AM ET",h1,DOWN,2026-04-07T14:22:18.989000+00:00,0.1763880923579548,0.0424102517144878,63.0,eth|h1|Down,7738,2026-04-07 14:22:18.989,0.63,12.49,19.825396825396826,,2026-04-07 14:59:58.874,,settlement,False,True,7.335396825396826,58.730158730158735
eth,eth:h1:1775833200,"Ethereum Up or Down - April 10, 11AM ET",h1,UP,2026-04-10T15:19:00.465000+00:00,0.0873923201769062,0.0909593536535324,55.00000000000001,eth|h1|Up,4276,2026-04-10 15:19:00.465,0.55,9.19,16.709090909090907,,2026-04-10 15:59:59.958,,settlement,False,False,-9.19,-100.0
eth,eth:h1:1775833200,"Ethereum Up or Down - April 10, 11AM ET",h1,DOWN,2026-04-10T15:27:48.137000+00:00,0.1453566141718337,0.0989851789758957,60.0,eth|h1|Down,6987,2026-04-10 15:27:48.137,0.6,12.49,20.816666666666666,,2026-04-10 15:59:59.958,,settlement,False,True,8.326666666666666,66.66666666666666
eth,eth:h1:1775840400,"Ethereum Up or Down - April 10, 1PM ET",h1,UP,2026-04-10T17:51:24.699000+00:00,0.0855096732817932,-0.0423094737592109,65.0,eth|h1|Up,9993,2026-04-10 17:51:24.699,0.65,9.19,14.138461538461538,,2026-04-10 17:59:59.915,,settlement,True,True,4.9484615384615385,53.84615384615385
eth,eth:h1:1775840400,"Ethereum Up or Down - April 10, 1PM ET",h1,DOWN,2026-04-10T17:22:18.688000+00:00,0.1420707592546431,0.0592332632629033,67.0,eth|h1|Down,4571,2026-04-10 17:22:18.688,0.67,12.49,18.64179104477612,,2026-04-10 17:59:59.915,,settlement,True,False,-12.49,-100.0
eth,eth:h1:1775844000,"Ethereum Up or Down - April 10, 2PM ET",h1,DOWN,2026-04-10T18:25:04.788000+00:00,0.1472144883962936,0.0729401090543525,68.0,eth|h1|Down,4172,2026-04-10 18:25:04.788,0.68,12.49,18.36764705882353,,2026-04-10 18:59:58.458,,settlement,True,False,-12.49,-100.0
eth,eth:h1:1775847600,"Ethereum Up or Down - April 10, 3PM ET",h1,UP,2026-04-10T19:17:33.338000+00:00,0.1533790061929673,-0.044902259784014,64.0,eth|h1|Up,2740,2026-04-10 19:17:33.338,0.64,9.19,14.359374999999998,,2026-04-10 19:59:59.702,,settlement,True,True,5.169374999999999,56.249999999999986
eth,eth:h1:1775847600,"Ethereum Up or Down - April 10, 3PM ET",h1,DOWN,2026-04-10T19:30:43.730000+00:00,0.1369296634997945,0.050237181738567,74.0,eth|h1|Down,4083,2026-04-10 19:30:43.730,0.74,12.49,16.87837837837838,,2026-04-10 19:59:59.702,,settlement,True,False,-12.49,-100.0
eth,eth:h1:1775851200,"Ethereum Up or Down - April 10, 4PM ET",h1,UP,2026-04-10T20:18:35.764000+00:00,0.0909829262771884,0.0621346813600232,59.0,eth|h1|Up,3228,2026-04-10 20:18:35.764,0.59,9.19,15.576271186440678,,2026-04-10 20:59:58.207,,settlement,False,False,-9.19,-100.0
eth,eth:h1:1775851200,"Ethereum Up or Down - April 10, 4PM ET",h1,DOWN,2026-04-10T20:35:32.828000+00:00,0.1455726820435298,0.0727863410217749,74.0,eth|h1|Down,5981,2026-04-10 20:35:32.828,0.74,12.49,16.87837837837838,,2026-04-10 20:59:58.207,,settlement,False,True,4.388378378378379,35.13513513513514
eth,eth:m15:1775350800,"Ethereum Up or Down - April 4, 9:00PM-9:15PM ET",m15,DOWN,2026-04-05T01:05:00.543000+00:00,0.0935939091217611,-0.0324911497987523,74.0,eth|m15|Down,850,2026-04-05 01:05:00.543,0.74,6.225,8.412162162162161,,2026-04-05 01:14:59.173,,settlement,False,True,2.1871621621621617,35.13513513513513
